user_id,merchant_id,label
193068,1142,0
13356,3578,0
14892,2318,0
408876,1115,0
81708,4976,0
16428,2102,0
87852,4042,0
292908,2592,0
232749,2928,0
232749,2397,0
40749,4171,0
179757,3236,0
184365,10,0
315693,4508,0
255789,4705,0
257325,114,1
258861,1272,0
390957,1704,0
71469,2876,0
71469,3629,0
71469,4044,0
137517,534,0
145197,2669,0
211245,2699,0
342573,1131,0
342573,1749,0
412461,398,0
158253,1347,0
355629,1379,0
355629,2795,0
355629,296,1
355629,1719,0
29997,537,0
307758,3152,0
182574,361,0
190254,3828,0
263982,3460,1
263982,4173,0
264750,2646,0
341550,3163,0
80430,4048,0
80430,1089,0
215598,3898,0
283182,4171,1
349230,1352,0
285486,1273,0
24366,3350,0
30510,2108,0
96558,219,0
96558,798,0
293166,588,0
359982,1583,0
100143,3545,0
101679,1978,0
299055,3971,0
41775,4419,1
239919,3609,0
54063,1514,0
60975,2864,0
130863,2099,0
135471,154,0
398127,4173,0
204591,1051,0
271407,2767,0
11055,2543,0
216111,3965,0
216111,1049,0
216111,2051,1
353583,3200,0
93999,598,0
298800,4708,0
370224,4049,0
109104,963,0
109104,416,0
241200,3351,0
241200,3941,0
241200,4926,0
307248,3974,0
49200,1861,0
377136,4170,0
184368,1585,0
250416,2915,0
185136,4245,0
185136,2569,0
318768,1618,0
188976,3051,0
127536,687,0
324912,1067,0
6960,2565,0
84528,255,0
412464,2229,0
412464,2459,0
412464,3828,0
22320,3200,0
356400,3350,0
291120,4802,0
291120,1102,0
233265,3657,0
171057,3502,0
111153,141,0
243249,2436,0
243249,1500,0
255537,4771,0
191793,3640,0
259377,2579,0
390705,1555,0
262449,4641,0
266289,3181,0
135729,190,0
136497,4022,0
73521,1861,0
141873,2122,0
404529,1489,0
404529,63,0
87345,1393,0
91185,1340,0
355377,4322,0
226353,4919,0
294705,4141,0
298290,4173,0
365874,4363,0
180018,2448,0
180018,3936,0
376626,682,0
376626,3016,0
54834,1102,0
3378,3609,0
266802,503,0
266802,4457,0
10290,1557,0
10290,3578,0
345906,4261,0
348978,606,0
348978,416,1
87090,4783,0
89394,4368,0
355890,4325,0
294963,3093,0
164403,3769,0
36915,102,0
241203,794,0
46899,4322,0
46899,2349,0
49203,1840,0
49203,3954,0
245811,4848,0
115251,946,0
49971,4670,0
248115,3249,0
379443,3266,0
379443,4474,0
379443,4048,0
183603,1056,0
183603,3463,0
183603,3205,0
380211,3152,0
186675,4048,0
123699,2051,0
58419,1923,1
126003,1861,0
126771,3159,0
126771,3323,0
390195,3578,0
132915,22,0
401715,742,0
402483,3727,0
206643,2511,1
272691,3350,0
340275,4005,0
341043,2688,0
15411,2273,0
278835,1639,0
16947,4183,0
285747,931,0
417843,2879,0
417843,2639,0
353331,1916,0
360243,1760,1
101940,2664,0
106548,1393,0
242484,3609,0
242484,4234,0
242484,547,0
54324,4073,0
250932,742,0
316980,606,0
383028,2994,0
60468,3971,0
60468,141,0
62772,3563,0
195636,3910,0
2100,4976,0
68148,4535,0
68148,2341,0
68148,3004,0
334644,4903,0
334644,1346,0
72756,1673,0
75060,1968,0
272436,4368,0
272436,4079,0
272436,416,0
340020,3828,0
214836,4943,0
151860,4712,0
87348,424,0
27444,1111,0
420660,4256,0
29748,3072,0
362805,4659,0
41013,1978,0
238389,4539,0
173877,10,0
370485,3828,0
174645,4765,0
44853,1884,0
184629,673,1
382005,2562,0
126261,1393,0
126261,1492,0
126261,4044,0
61749,3510,0
391989,643,0
1845,4947,0
140853,4558,0
75573,2935,0
142389,2882,1
142389,685,0
150069,4607,0
281397,3602,0
415029,4558,0
153141,2824,0
287541,3826,0
353589,3173,1
26421,1708,0
157749,3682,0
290613,2161,0
290613,115,0
423477,4760,0
423477,4427,0
423477,2031,0
370230,3954,0
112950,1090,0
112950,227,0
112950,643,0
112950,946,0
178998,2128,0
377142,297,0
377142,4305,0
377142,1704,0
50742,2537,0
189750,2991,0
387126,1724,0
322614,66,0
129078,4427,0
131382,148,0
135990,4818,0
6198,4173,0
335670,2970,0
140598,4966,0
206646,1131,0
409398,1557,0
88374,3613,0
95286,1892,0
95286,606,0
169527,1102,0
313911,3288,0
119607,2208,0
385335,4976,0
125751,3623,0
125751,687,0
133431,2099,0
75063,1103,0
12087,4044,0
83511,1340,0
214839,1722,0
19767,2834,0
19767,4540,0
216375,2784,1
348471,3389,0
23607,2821,0
223287,1679,0
223287,2078,0
166968,2196,0
105528,1031,0
44088,1495,0
306744,3367,0
308280,4976,0
378936,4577,0
54072,1827,0
54072,293,0
256056,3753,0
191544,738,0
257592,4282,0
1080,1724,0
140088,3160,0
81720,1495,0
81720,1884,0
147768,4655,0
24888,1719,0
225336,3148,0
95544,1425,0
358200,3319,0
99897,4044,0
234297,3374,0
234297,4860,0
234297,148,0
234297,1642,0
367161,4044,0
368697,1760,0
308793,1892,0
116025,3728,0
378681,3288,0
52281,1421,0
185145,4950,0
251193,4287,0
185913,1301,0
185913,1583,0
388665,360,0
393273,3207,0
398649,2149,0
136761,1892,0
73785,2856,0
272697,2248,0
16185,4173,0
414777,868,0
87609,98,0
289593,879,0
356409,2631,0
294201,606,0
228921,2066,0
228921,2505,1
163641,3965,0
295482,437,0
361530,2793,0
35898,2277,0
167994,63,0
170298,1467,0
302394,4043,0
113466,2318,0
113466,2700,0
250170,4760,0
383034,2259,0
317754,4044,0
317754,1393,0
64314,877,1
197178,786,0
197178,3159,0
140346,2664,0
75066,311,1
214074,3936,0
150330,1019,0
19770,2339,0
151866,951,0
288570,2154,0
158778,547,1
224826,314,0
291642,1221,0
96570,1710,0
96570,1585,0
163899,1067,0
368187,4129,0
175419,2786,0
306747,586,0
372795,742,0
45627,215,0
45627,4042,0
45627,4173,0
378939,1423,0
126267,4044,0
389691,1892,0
391227,3979,0
328251,2313,0
199995,4955,0
137019,2994,0
399675,1049,0
339003,1134,0
339003,608,0
342075,4318,0
81723,2669,0
90171,3893,0
354363,1557,0
223803,4183,0
296508,3578,0
36156,2177,0
110652,1501,0
196668,1780,0
394812,1673,0
394812,1203,0
396348,1393,0
200508,1090,0
70716,3351,0
399420,1272,0
399420,3065,0
400188,1923,1
139068,4043,1
73788,4079,0
212028,1131,0
281148,2242,0
415548,4648,0
351804,1850,0
25404,4650,0
160572,2445,0
295485,4044,0
297021,1890,0
370749,1487,0
111933,412,1
252477,121,0
254013,4240,0
254013,3571,0
254013,1399,0
322365,2821,0
322365,3628,0
322365,1861,0
60477,168,0
128061,3819,0
259389,798,0
129597,2039,0
261693,3334,0
197181,1142,0
263229,4919,0
137277,4150,0
333885,2973,0
333885,2273,0
272445,2313,0
207165,3982,0
273981,2669,0
144189,2684,0
144189,2928,0
16701,4595,0
286269,4044,0
91965,227,0
161085,4282,0
96573,3878,0
365118,2913,0
365886,3826,0
2622,4469,0
331326,63,0
71742,3152,0
7230,3103,0
138558,968,1
138558,4173,0
208446,1102,0
345150,1997,0
345150,3635,0
345150,3835,0
345150,3473,0
216894,1102,0
415038,2320,0
158526,2915,0
294462,254,0
294975,1411,0
101439,2915,0
370239,1948,0
43839,1501,0
374079,4173,0
374079,4648,1
309567,3205,0
113727,1067,0
48447,1861,0
52287,4659,0
383295,2856,0
255039,968,0
390975,4049,0
67647,598,0
134463,4836,0
71487,1056,0
71487,4842,0
71487,467,0
270399,4026,0
273471,2149,0
276543,3828,0
18495,747,0
349503,1102,0
220479,3734,0
417855,500,0
417855,4768,0
288831,3657,0
420159,3828,0
225087,4992,0
160575,797,0
295488,3968,0
295488,2318,0
231744,4071,0
363072,1678,0
363072,1359,0
232512,3289,0
235584,4760,0
367680,2681,0
367680,3609,0
367680,3092,0
370752,1393,0
370752,3971,0
307008,4607,0
311616,66,1
117312,2565,0
57408,3734,0
4416,2482,0
201024,2242,1
201024,586,0
70464,1918,0
78912,649,0
85056,742,0
414528,2277,0
22080,3971,0
90432,2138,0
25152,4558,0
354624,3541,0
227904,2565,0
295233,2093,0
295233,4558,0
241473,1963,0
177729,2565,0
309825,606,0
380481,4043,0
186945,3455,0
186945,1522,0
186945,3602,0
189249,3460,0
322113,3271,0
256833,1679,0
265281,1274,0
332865,1703,0
70977,824,0
14913,598,0
408897,4280,0
408897,2032,1
412737,4871,0
421185,625,0
161601,933,0
100674,4976,0
367170,3657,0
244290,1851,1
244290,574,0
186690,1501,0
126786,2767,0
130626,1274,1
394050,293,0
395586,3472,0
400962,4976,0
335682,1393,0
404034,1094,0
144450,4173,0
341826,3225,0
237123,1678,0
42051,2138,0
42051,1821,0
379203,2646,0
197955,3955,0
197955,4044,0
2115,2453,0
2115,2634,0
2115,265,0
334659,2193,0
335427,4394,0
270147,3923,0
144195,4992,1
227139,1200,0
296772,2278,0
36420,4044,0
233028,4908,0
233028,742,0
233028,2303,0
236100,1557,1
41796,1618,0
241476,1186,0
241476,35,0
179268,4368,0
3396,4474,0
204612,3022,0
76356,2203,0
144708,3236,0
84036,2108,0
357444,4280,1
96324,265,0
31044,1574,0
294468,1619,0
372549,2482,0
372549,1650,0
308037,2477,0
249669,3236,0
384837,396,0
57669,3910,0
322629,1489,0
78405,862,0
276549,2459,0
409413,3623,0
410181,1501,0
18501,492,0
18501,1854,0
215109,1162,0
215109,3092,0
416325,1514,0
26181,1454,0
224325,1677,0
355653,1999,1
291141,2641,0
96837,1049,0
32838,1738,0
53574,4718,0
317766,3274,0
317766,2973,0
192582,2318,0
64326,3955,0
131142,1659,0
65862,4504,0
271686,323,0
271686,416,0
271686,3271,0
19014,2845,0
283974,3392,0
421446,4110,0
423750,3954,0
113223,3108,0
113223,2173,0
382023,3460,0
120135,1393,0
251463,1115,0
251463,2108,0
186183,3323,1
263751,547,0
4167,4197,0
76359,1592,0
13383,4891,0
216903,3152,0
154695,1499,0
154695,3865,0
24903,4339,0
294471,4940,0
294471,200,0
100680,2204,0
304968,4760,0
239688,3266,0
371016,2805,0
177480,3578,0
50760,621,0
247368,3022,0
184392,4322,0
122184,639,1
320328,1056,0
320328,4042,0
189768,3819,0
390984,2780,0
131400,1068,0
131400,2613,0
262728,4420,0
198984,2482,0
140616,67,0
410952,1472,0
215112,1187,0
285000,3971,0
416328,2193,0
108873,557,0
108873,1322,0
174921,4173,0
372297,4764,0
64329,1483,1
68937,4335,0
68937,1203,0
348489,1661,0
418377,3205,0
170826,897,0
315978,1200,0
382026,689,1
382026,1213,0
385866,4044,1
190026,742,0
321354,951,0
323658,1892,0
333642,66,0
72522,4352,0
209226,1884,0
150858,3057,0
282954,3936,0
21066,4427,0
21066,1200,0
21066,1133,0
21066,3284,1
155466,3410,0
294987,4710,0
237387,4871,0
181323,608,0
181323,3835,0
181323,2712,0
129867,2138,0
132171,2711,0
76875,1103,0
273483,602,1
406347,1704,0
343371,415,0
23115,4793,1
23115,553,0
24651,1370,0
221259,1878,0
158283,2108,0
28491,1102,0
357963,524,1
357963,4044,0
357963,1393,1
359499,3476,0
231756,35,0
103500,2173,0
104268,1102,0
104268,3578,1
104268,798,0
38988,4163,0
369996,684,0
369996,2124,0
111948,4044,0
46668,3819,0
46668,2537,0
114252,2277,0
58188,2723,0
12876,1602,0
211020,3545,0
280140,10,0
215628,1968,0
152652,3574,0
415308,3623,0
415308,426,0
88140,2031,0
225612,4879,0
96588,4287,0
96588,4385,0
233037,310,0
233037,4040,0
167757,191,0
302925,2138,0
182349,4044,0
57165,4394,0
386637,1075,0
256845,2505,0
256845,1640,0
391245,215,0
263757,2108,0
263757,3080,0
263757,4079,0
395853,2699,1
206157,3723,0
206157,885,0
11085,1342,0
405069,326,0
274509,4044,1
406605,4131,0
14925,1892,0
17997,4499,0
348237,98,1
93261,598,0
93261,4585,0
93261,361,0
294990,3839,0
301902,2217,0
106830,3420,0
245070,3541,0
181326,2791,0
247374,1884,0
313422,3472,0
249678,3990,0
249678,4173,0
184398,738,0
185166,3826,0
319566,366,0
324942,4943,0
324942,962,0
324942,416,0
326478,3015,0
196686,4826,0
132174,2869,0
135246,4287,0
332622,3525,0
202062,3955,0
140622,2441,0
208974,3623,0
341838,4594,0
212814,2596,0
212814,2273,0
18510,1056,0
18510,4444,0
18510,2639,0
215886,2935,0
153678,1486,0
88398,643,0
88398,1884,0
36687,219,0
38223,552,0
170319,4818,0
306255,398,0
310095,3239,0
260175,2537,0
219471,2856,0
351567,3734,0
25935,1514,0
99408,309,0
166224,1890,0
36432,4558,0
171600,4765,0
242256,4129,0
373584,250,0
375888,412,0
312912,4474,0
248400,1203,1
186960,3990,0
196944,2149,0
196944,756,0
395856,4280,0
268368,786,1
205392,3433,0
404304,2124,0
405840,740,0
15696,3206,0
278352,3443,0
215376,4282,0
21072,474,1
284496,4221,0
22608,598,0
26448,1831,0
94032,3578,0
94032,2752,0
423504,1190,0
97872,2417,0
99153,3205,0
99153,1200,0
361809,2808,0
366417,2537,0
368721,3328,0
45393,3623,0
179793,2828,0
119121,416,1
55377,4339,0
55377,2008,0
55377,3291,0
55377,525,0
55377,625,0
254289,2744,0
3153,2810,0
6993,4539,0
401745,4765,0
272721,1530,0
208977,1760,0
340305,2872,0
341841,3614,0
341841,168,0
18513,492,0
283473,1833,0
222801,370,0
222801,3734,0
371538,3728,1
259410,1023,0
326226,2565,0
327762,1346,0
2130,1272,0
11346,2275,0
15186,402,0
82002,4129,0
219474,1178,0
287826,2081,0
287826,2318,0
287826,2031,0
423762,310,0
164691,3941,0
367443,1346,0
241491,1884,0
373587,508,0
309843,2664,0
378195,1643,0
252243,4245,0
124755,148,0
329811,323,0
200787,3974,0
267603,597,0
203859,4287,1
270675,798,0
140115,3310,0
141651,2721,0
141651,508,0
80211,1412,0
80979,4388,0
18003,2031,0
18003,3608,1
282195,2193,0
418899,4044,0
288339,323,0
223059,366,0
422739,1704,0
422739,1944,0
357459,3274,0
357459,2577,0
293715,2193,0
238164,2537,0
175956,1347,0
175956,2099,0
244308,594,0
311124,4361,0
119124,3536,1
315732,4336,0
394836,4129,0
331860,598,0
4692,1276,0
139092,4048,0
401748,1352,0
336468,4457,0
212820,4933,0
409428,1861,0
409428,3460,0
409428,1103,0
149844,2928,0
281940,4394,0
414036,3693,0
220500,1890,0
162132,141,0
162132,3350,0
162132,3205,0
35157,2022,0
239445,2537,0
239445,682,0
181077,2791,0
260949,2320,0
260949,685,0
1365,1594,1
1365,4044,0
132693,1226,0
333141,396,0
274773,423,0
274773,1964,0
213333,1944,0
148053,4966,0
149589,1763,0
149589,1399,0
346197,4508,0
25941,4480,1
357717,989,0
96597,3734,0
295254,3111,0
99414,3734,0
99414,3022,0
296790,1861,0
364374,514,0
367446,1939,0
236886,159,0
236886,2891,0
236886,1145,0
239958,586,0
239958,2928,0
246102,2824,0
246102,1840,0
59478,700,0
125526,1111,0
266838,3350,0
399702,598,1
399702,2036,0
334422,1667,0
206166,4992,0
149334,1393,0
220758,1393,0
220758,2278,0
25686,121,0
418902,4079,0
289110,4368,0
38487,3085,0
238167,4044,0
174423,1190,0
195159,168,0
328791,215,0
135255,2811,0
72279,4427,0
268887,2313,0
138327,4992,1
85335,3822,0
23127,2403,0
23127,4170,0
286551,2537,0
354135,4401,0
94551,1342,0
100440,4372,0
105048,2880,0
239448,586,0
239448,323,0
111192,4976,0
376920,557,0
312408,2403,0
181848,2845,0
136536,3472,0
400728,3170,0
74328,2721,0
78936,2161,0
17496,2537,0
84312,3529,0
85080,4265,0
414552,215,0
22104,2995,0
419928,1450,0
419928,1427,0
354648,1978,0
94296,1049,0
230745,4287,0
230745,3609,0
364377,3642,0
170073,2031,0
117081,1272,0
191577,3088,0
259929,1999,0
259929,738,0
259929,2582,0
199257,3727,0
336729,1116,0
403545,1916,0
20313,4976,0
92505,26,1
355161,4316,0
224601,2856,0
34650,4129,0
231258,3424,0
232794,4955,0
232794,3263,1
364122,2173,0
105306,804,1
40026,1494,0
183642,3211,0
249690,594,0
121434,3640,0
122202,1491,0
122970,3271,0
62298,1833,0
62298,1808,0
324954,4173,0
260442,2187,0
69978,1993,0
73050,3925,0
9306,4420,0
77658,474,0
283482,3826,0
93786,3979,0
163674,4504,0
101211,4643,0
101211,862,0
172635,1526,0
385371,3022,0
189531,215,0
189531,4836,0
189531,3249,0
258651,2565,0
262491,1102,0
262491,1816,0
197211,2556,0
395355,2424,0
201819,2791,0
75867,2688,0
151131,2138,0
221787,1760,0
419931,3159,1
224091,4775,0
290139,4044,0
290907,2537,0
226395,2876,0
168540,1875,0
308316,4129,0
47196,2935,0
114780,962,0
114780,1861,0
114780,4710,0
129372,9,0
196956,361,0
131676,3022,0
131676,1103,0
394332,1522,0
67932,3266,0
265308,2860,0
267612,3173,0
6492,1833,0
400476,3399,0
11100,323,0
77148,4170,0
405852,2031,0
145500,3319,0
418908,1056,0
157788,2565,0
297309,2108,0
103005,3609,1
238173,3956,0
308061,1250,0
189789,682,0
393309,1556,0
393309,3965,0
393309,4919,0
393309,3345,0
328797,756,0
263517,1726,0
68445,4658,0
68445,4760,0
202077,3240,0
339549,503,0
222813,608,0
222813,4270,0
222813,1885,0
288861,4660,0
356445,4042,0
356445,3650,0
424029,1833,0
101214,2107,0
300126,1000,0
39774,3578,0
368478,2935,0
368478,2031,0
42078,2615,0
43614,1102,1
307038,2752,0
307038,1892,0
177246,3979,0
258654,1890,0
193374,4855,0
194910,145,0
606,4818,0
264030,2634,0
264030,4577,0
268638,2002,0
399966,1751,0
214110,2664,0
214110,3444,0
87390,3955,0
350046,4034,0
353886,4760,0
223326,3088,0
357726,141,1
97374,2284,0
97374,2014,0
97374,1472,0
36447,2393,0
113247,3065,0
246879,750,0
385887,2173,0
260703,3159,0
262239,4771,0
1887,2196,0
329823,4044,0
200031,1861,0
200031,2981,0
398175,4605,0
398175,2669,0
402015,4847,0
74847,2767,0
22623,4808,0
24927,121,0
24927,2047,0
24927,806,0
353631,1491,0
419679,1890,0
157791,2435,0
34656,2545,0
169056,794,0
301152,4618,0
371040,2108,0
378720,3828,0
136032,1808,0
141408,3828,0
404064,2991,0
16224,1764,0
16224,2592,0
16224,2048,0
281952,951,0
354912,4589,0
161376,3541,0
227424,361,0
34401,3160,0
362337,2465,0
231777,4336,0
175713,4048,0
175713,2900,0
110433,4600,0
110433,2242,0
313185,94,0
117345,4173,1
117345,2066,1
117345,1150,0
183393,3728,0
118113,534,0
189537,760,0
257121,1056,0
393057,4150,0
1377,1618,0
330849,4840,0
330849,4444,0
333921,2124,0
72033,426,0
203361,4079,1
203361,4322,1
334689,2448,0
273249,508,0
273249,4978,0
14433,66,0
81249,594,0
277857,3509,0
214881,4779,0
149601,4648,0
348513,278,0
286305,3134,0
419169,4818,0
354657,4908,0
174690,4724,0
175458,3822,0
176226,2108,0
178530,2482,0
377442,1978,0
249186,4414,0
387426,20,0
130146,3828,0
130146,2879,0
133218,1884,0
133218,268,0
333666,1451,0
333666,3205,0
137826,2145,0
72546,2473,0
335202,3828,0
338274,3057,0
145506,2447,0
342114,586,0
18018,4426,0
21858,2093,0
350562,1695,0
416610,3925,0
416610,1742,0
154722,574,0
24930,1939,0
421218,4048,0
421218,2954,0
421218,3323,1
28770,4903,0
161634,2217,0
165987,3289,0
236643,4425,0
106083,951,0
106083,152,0
377187,4282,0
56163,1840,0
191331,4044,0
198243,4966,0
3171,4318,0
265827,415,0
400227,3420,1
139107,4648,0
139107,1060,1
76131,2709,0
225123,467,0
225123,4173,0
227427,2928,0
33636,804,0
33636,3828,1
233316,4083,0
308580,1330,0
308580,598,1
48228,534,0
116580,2821,0
314724,2976,0
56676,598,0
391524,4760,0
9060,1102,0
14436,2954,0
407652,3392,0
85092,4318,0
90468,2242,0
90468,1512,0
423780,2273,0
96612,1487,0
101733,1861,0
234597,4044,0
301413,2592,0
301413,1435,0
377445,1056,0
377445,1346,0
377445,4534,0
120165,606,0
316773,4043,0
252261,3016,1
252261,2194,1
392037,2440,0
3429,1840,0
398181,3640,0
203877,2664,0
335205,1310,0
421989,3941,1
30309,2505,0
228453,4926,0
40806,2047,0
49254,4234,0
51558,1357,0
321894,3607,0
321894,3170,0
61542,1186,0
130662,4474,0
69990,1142,0
202854,1861,0
72294,3828,0
268902,1000,0
406374,4265,0
409446,3828,0
213606,2031,0
348006,951,0
348006,1760,0
291942,2131,0
234087,66,0
104295,4760,0
47463,731,0
310119,3889,0
114279,2795,0
114279,102,0
255591,4043,0
389223,29,0
131175,2173,0
267879,4044,0
334695,4044,0
270183,3734,0
204903,4306,1
277863,1467,0
277863,4771,0
149607,3826,0
348519,310,0
25959,1564,0
289383,2669,0
289383,4173,0
289383,1840,0
31335,2273,0
98151,3971,0
98151,1618,0
168552,1816,0
170856,3455,0
306024,4044,0
44904,2592,0
312168,1031,0
312168,951,0
312168,416,0
312168,3819,0
188520,4022,0
188520,4201,0
322152,4363,0
193128,4647,0
203112,4044,0
269160,4336,0
74088,3016,0
10344,4095,0
13416,3274,0
356712,322,0
357480,3986,0
103785,2828,0
237417,1203,0
303465,1102,0
303465,4336,0
373353,3878,0
112233,586,1
245097,296,0
122985,4735,0
256617,2913,0
256617,3941,0
256617,2945,0
394857,996,0
264297,35,0
2409,2537,0
2409,3152,0
68457,742,0
266601,4318,0
339561,190,0
342633,3205,0
17001,3173,0
150633,3667,0
156009,1308,0
90729,824,0
225897,1968,0
424041,3734,0
239466,226,0
115050,3105,0
52074,1454,0
267114,3041,0
207210,3993,0
342378,4078,0
82026,1494,0
23658,1752,0
293226,4558,0
293226,962,0
294762,2173,0
362091,1911,0
35691,4044,0
298347,3502,0
298347,2159,1
169323,2138,0
170859,1013,0
40299,4322,0
40299,1399,0
114027,598,1
56427,649,0
325227,1393,0
129387,1102,0
392043,3655,0
200043,1272,0
200043,1425,0
69483,2273,0
200811,3205,0
200811,2055,0
398955,275,0
333675,2282,0
336747,2031,0
272235,2221,0
14187,3407,0
14187,4043,0
83307,310,0
220011,3828,0
155499,467,0
419691,2031,0
377196,2427,0
377196,4385,0
116076,1031,1
312684,2051,0
186732,3968,0
186732,1310,0
195180,1090,0
268908,3954,0
143724,900,0
341868,1050,0
18540,798,0
19308,4049,0
215916,1594,0
281964,4992,0
281964,1892,0
281964,1999,0
288876,1022,0
223596,1031,0
158316,3826,0
99693,1585,0
297069,474,0
39789,1708,0
118125,3941,0
118125,4433,0
118125,310,0
118125,3179,0
118125,3092,0
118125,1900,0
380781,2669,0
383085,4042,0
188013,4022,0
256365,3462,0
10605,1102,0
212589,3936,0
212589,1322,0
280173,3974,0
412269,3623,0
350829,3965,0
290157,145,0
30573,3154,0
161901,416,0
161901,1327,0
296046,3476,0
362094,1348,0
101742,2592,0
235374,3022,0
193902,2193,0
261486,2864,0
392814,742,0
395886,1090,0
266094,4966,0
10350,4536,0
76398,3828,0
341358,2746,0
342126,4976,0
81006,1111,0
147054,2553,0
83310,4326,0
83310,4536,0
83310,4090,0
83310,1816,0
83310,2565,0
149358,1024,0
215406,4026,0
215406,3628,0
215406,3500,0
416622,121,0
420462,1272,0
30318,4044,0
230511,1324,0
167535,3466,0
104559,2309,0
40815,3965,0
374127,297,1
190575,3936,0
190575,4760,0
387951,2217,0
394095,2832,0
404079,1000,0
404079,4282,0
404079,1963,0
339567,361,0
340335,4394,0
340335,2915,0
281199,4162,0
281199,1895,0
287343,2482,0
287343,3473,0
421743,2579,0
421743,804,0
363120,3734,0
232560,671,0
238704,897,0
44400,4125,0
257136,3363,0
323184,4049,0
323184,2127,0
327792,4280,0
406896,2545,0
84336,2194,0
85872,962,0
283248,1619,0
416112,1618,0
417648,643,0
423024,2205,0
294000,403,0
98673,2545,0
368241,3291,0
369009,3786,0
177777,2669,0
180849,3828,0
386673,4942,0
126321,2278,0
261489,3316,0
198513,1411,0
198513,4536,0
398193,2303,0
400497,3098,0
269937,156,0
210033,3519,0
345969,3966,0
281457,1760,0
153201,3085,0
153201,4661,0
22641,3609,0
287601,396,0
421233,4413,0
94065,1978,0
162417,1049,0
297330,2441,0
297330,310,0
35442,2167,0
234354,598,0
366450,46,0
41586,2447,0
311154,1203,0
181362,1393,0
250482,1327,0
54642,4099,0
54642,1485,0
185970,598,0
188274,4385,0
255858,1840,0
255858,4369,0
255858,4170,0
64626,2051,0
262002,1356,0
131442,1760,0
69234,1285,0
400242,2545,0
271986,606,0
404850,2047,0
211314,4394,0
284274,2711,0
421746,3734,0
356466,4173,0
225906,860,0
225906,2565,0
424050,4044,0
31602,3955,0
297075,3016,0
170355,1514,0
237171,2569,0
313971,1619,0
118899,3473,0
319347,3898,0
123507,3349,0
123507,416,0
321651,2403,0
321651,4864,1
64371,141,0
393843,4173,0
70515,3163,0
268659,773,0
268659,1833,0
203379,2298,0
401523,1131,1
139635,2994,0
272499,3462,0
348531,3727,0
86643,2864,0
86643,234,0
152691,3609,0
284787,1618,0
89715,2569,0
92019,1393,0
362868,1760,0
107892,682,0
49524,4864,0
246132,3826,0
383604,3205,0
58740,2134,0
58740,2173,0
255348,3971,0
322932,1103,0
259188,1724,0
392052,588,0
326772,4755,1
392820,4992,0
332916,606,0
334452,3635,0
140916,4729,0
206964,2102,0
76404,2537,0
405108,3839,0
146292,1892,0
278388,1710,0
278388,1892,0
346740,1340,0
346740,1356,0
219252,4170,0
288372,4048,0
289908,1031,0
232053,4394,0
235893,1310,0
235893,2403,0
40053,4173,0
172149,590,0
172149,2730,0
179829,1760,0
179829,359,0
116853,4876,0
120693,3200,0
56949,4177,0
58485,3734,0
327285,3990,0
327285,92,1
328053,2031,0
66165,1760,0
138357,4170,1
138357,4850,0
138357,4855,1
205941,1487,0
341877,3304,0
148341,2432,0
280437,2173,0
222837,4079,0
93813,4818,0
28533,649,0
96117,1393,1
30837,121,0
32886,2361,0
231030,2099,0
231030,962,0
362358,4605,0
171126,4847,0
370038,508,0
175734,3936,0
307062,1346,0
46710,416,0
245622,4048,0
378486,1013,0
379254,4335,0
314742,4876,0
314742,954,1
186486,1067,0
186486,1150,0
125814,2026,0
322422,4173,0
389238,2709,0
389238,3092,0
329334,1673,0
4470,4785,0
9078,1399,0
9078,3870,0
271734,4469,1
338550,547,0
279414,4079,0
20598,1827,0
219510,826,0
289398,3727,0
166263,1878,0
306039,2582,0
177783,1403,0
183927,3828,0
120183,2008,0
120183,2669,0
384375,786,0
386679,663,0
61815,1704,0
396663,1102,0
266871,845,0
7287,1833,0
140919,1103,0
342903,3619,0
152439,3092,0
220023,1720,0
353655,1102,0
292215,1526,0
358263,3828,0
164472,3640,0
297336,4394,0
103800,2824,0
104568,1272,0
106104,2422,0
106104,3016,0
372600,436,0
311928,1022,0
378744,643,0
248184,317,0
248184,747,0
256632,3971,0
327288,1916,0
393336,4480,0
393336,4256,0
393336,993,0
6264,2193,0
403320,3291,0
142200,4718,0
279672,3588,0
84600,3148,0
84600,3990,0
215928,1738,0
415608,3510,0
27768,412,0
162168,786,0
105849,416,0
43641,3205,1
43641,3936,0
191097,3102,0
130425,4150,0
264825,968,0
264825,168,0
135033,2537,0
69753,4549,0
266361,416,0
403833,1839,0
341625,2545,1
343161,2138,0
343161,4976,0
22137,4500,0
284793,2810,0
158073,4650,0
423801,3065,0
293241,2173,0
293241,4525,0
38778,2872,0
170874,3968,0
170874,3148,0
302970,3578,0
173946,1619,0
173946,4385,0
371322,3839,0
378234,2447,0
382842,481,0
382842,1393,0
124794,200,0
387450,1472,1
387450,1133,0
60282,3536,0
263034,4768,0
264570,4966,0
264570,4919,0
200058,10,0
398970,2768,0
77178,3411,0
406650,3004,0
408954,1500,0
410490,3910,0
410490,2051,0
84090,3835,0
26490,4864,0
26490,1102,0
113019,3828,0
113019,3080,0
49275,3828,0
248187,2935,0
316539,3365,0
254331,179,0
257403,4978,0
323451,2824,0
66171,598,0
66171,361,0
200571,1393,0
334203,2450,0
334203,1022,0
212091,4919,0
146811,4928,0
146811,1356,1
82299,2592,0
82299,3734,0
