user_id,age_range,gender
127992,0.0,0.0
213747,2.0,1.0
133623,2.0,0.0
212992,3.0,1.0
66557,3.0,1.0
35778,0.0,0.0
69340,6.0,0.0
130662,2.0,0.0
379254,4.0,0.0
352289,4.0,0.0
148010,2.0,1.0
36447,0.0,0.0
186751,2.0,0.0
124247,3.0,1.0
238836,0.0,0.0
291440,4.0,0.0
361356,3.0,0.0
423479,3.0,0.0
79860,5.0,0.0
265182,0.0,0.0
113090,0.0,0.0
340020,4.0,1.0
329717,3.0,0.0
53878,3.0,1.0
396711,2.0,0.0
336009,3.0,0.0
196131,5.0,1.0
274069,3.0,0.0
226606,3.0,0.0
311436,2.0,0.0
306024,4.0,0.0
323751,5.0,0.0
174863,0.0,0.0
372153,0.0,0.0
342075,0.0,1.0
289091,0.0,0.0
103976,0.0,0.0
205796,0.0,0.0
305779,0.0,0.0
394050,2.0,0.0
87478,0.0,0.0
206233,2.0,0.0
2100,6.0,0.0
176245,4.0,0.0
174811,2.0,0.0
276446,3.0,0.0
333355,0.0,1.0
365580,0.0,1.0
418530,0.0,0.0
136816,0.0,1.0
273344,6.0,0.0
74590,2.0,0.0
35303,6.0,1.0
175458,0.0,1.0
231333,2.0,1.0
406530,0.0,0.0
193658,0.0,0.0
161629,4.0,0.0
415666,2.0,1.0
140818,0.0,1.0
60382,0.0,0.0
229524,3.0,0.0
354177,6.0,0.0
284648,0.0,0.0
4292,4.0,0.0
416659,2.0,1.0
288178,0.0,0.0
277522,3.0,0.0
186998,6.0,0.0
204619,3.0,2.0
101082,0.0,0.0
13139,3.0,0.0
165594,3.0,1.0
300742,4.0,0.0
61476,3.0,1.0
197167,0.0,1.0
408910,2.0,1.0
351658,4.0,0.0
324338,2.0,0.0
298240,0.0,0.0
372037,4.0,0.0
318046,2.0,1.0
408233,2.0,0.0
356203,0.0,0.0
253741,2.0,0.0
229676,0.0,0.0
134249,2.0,1.0
78350,2.0,1.0
121746,0.0,0.0
37628,5.0,0.0
41356,6.0,1.0
246058,3.0,1.0
49853,2.0,0.0
39618,3.0,1.0
201023,2.0,0.0
329090,0.0,0.0
352027,3.0,1.0
285832,2.0,0.0
354067,3.0,0.0
88491,3.0,0.0
394536,2.0,0.0
352600,3.0,0.0
16860,2.0,0.0
210582,0.0,0.0
129331,0.0,0.0
236978,6.0,0.0
267474,5.0,0.0
406347,2.0,0.0
188917,0.0,0.0
281820,5.0,0.0
222498,0.0,0.0
26408,2.0,0.0
263459,0.0,0.0
195405,2.0,1.0
45627,0.0,1.0
236645,6.0,0.0
284341,2.0,0.0
179585,0.0,0.0
181326,0.0,0.0
217650,4.0,1.0
96414,2.0,0.0
318215,3.0,1.0
12876,0.0,0.0
16324,0.0,0.0
400076,0.0,0.0
402613,4.0,1.0
209312,0.0,0.0
287912,0.0,1.0
247520,3.0,1.0
345661,3.0,0.0
82592,3.0,2.0
313456,3.0,1.0
249690,2.0,1.0
370644,2.0,1.0
247471,3.0,1.0
3746,3.0,0.0
102372,2.0,0.0
114084,3.0,1.0
137056,3.0,1.0
419513,2.0,1.0
11804,3.0,1.0
350321,3.0,0.0
18501,2.0,0.0
334384,6.0,1.0
29332,3.0,0.0
46269,6.0,1.0
162218,2.0,0.0
369144,5.0,1.0
250387,4.0,0.0
282114,2.0,0.0
325748,3.0,0.0
106548,3.0,1.0
266589,5.0,0.0
364374,5.0,1.0
199190,0.0,0.0
318451,3.0,0.0
183952,3.0,0.0
301163,0.0,0.0
370889,4.0,1.0
114748,4.0,1.0
91303,3.0,1.0
79304,5.0,0.0
50181,6.0,0.0
19264,3.0,0.0
382191,0.0,0.0
367161,2.0,0.0
152728,3.0,0.0
271265,0.0,0.0
138357,5.0,0.0
208331,3.0,0.0
320505,0.0,0.0
105562,0.0,0.0
385035,0.0,0.0
318484,2.0,0.0
383263,3.0,0.0
190178,0.0,0.0
282106,4.0,0.0
268814,6.0,0.0
38353,0.0,0.0
419626,4.0,0.0
346826,3.0,0.0
260304,5.0,1.0
199851,0.0,0.0
280124,6.0,0.0
217343,0.0,0.0
260291,4.0,0.0
184220,2.0,1.0
296430,3.0,0.0
74695,2.0,1.0
411764,3.0,0.0
140622,3.0,1.0
97833,0.0,1.0
146941,6.0,0.0
383028,0.0,0.0
31005,0.0,0.0
75241,7.0,0.0
141392,2.0,0.0
19283,6.0,0.0
171192,0.0,0.0
169285,3.0,1.0
67937,3.0,0.0
24570,3.0,1.0
245962,0.0,0.0
200919,5.0,0.0
79560,0.0,0.0
370295,2.0,1.0
260773,0.0,0.0
198550,5.0,1.0
264285,3.0,1.0
39822,3.0,1.0
249137,0.0,0.0
243070,3.0,0.0
346399,0.0,0.0
273684,6.0,0.0
82594,5.0,1.0
62711,3.0,1.0
251869,0.0,0.0
417018,7.0,0.0
218052,4.0,1.0
321106,0.0,0.0
336077,2.0,0.0
116094,0.0,0.0
32908,0.0,
215822,3.0,0.0
281199,0.0,0.0
132128,2.0,0.0
38728,0.0,1.0
90175,4.0,0.0
148192,2.0,0.0
57497,3.0,0.0
225672,3.0,0.0
414262,3.0,1.0
87482,6.0,0.0
5320,3.0,1.0
291370,2.0,1.0
353336,0.0,1.0
336109,0.0,0.0
407532,2.0,0.0
326316,6.0,1.0
89386,2.0,0.0
394163,4.0,0.0
104567,3.0,0.0
24444,0.0,1.0
119365,3.0,0.0
64126,3.0,0.0
30185,0.0,0.0
379123,2.0,0.0
281860,3.0,1.0
192648,2.0,0.0
305688,5.0,0.0
360335,2.0,1.0
78844,0.0,0.0
139240,5.0,0.0
107996,0.0,1.0
148416,2.0,0.0
416009,0.0,0.0
15072,3.0,0.0
3769,4.0,0.0
234245,3.0,0.0
376337,0.0,0.0
53577,2.0,0.0
75160,5.0,2.0
115174,3.0,0.0
326910,4.0,0.0
87424,0.0,1.0
255750,6.0,0.0
57089,0.0,0.0
277910,2.0,1.0
370848,4.0,2.0
341975,4.0,
69995,0.0,0.0
14280,4.0,1.0
152520,0.0,1.0
283290,2.0,0.0
330121,4.0,0.0
327792,2.0,0.0
107757,2.0,0.0
84741,2.0,0.0
92567,0.0,1.0
121877,2.0,0.0
232794,4.0,0.0
74752,0.0,0.0
262947,4.0,0.0
254716,6.0,1.0
263837,4.0,1.0
201869,3.0,0.0
325581,2.0,0.0
349058,0.0,0.0
277536,3.0,0.0
120773,0.0,1.0
226641,4.0,0.0
85255,5.0,1.0
2661,6.0,0.0
354148,5.0,2.0
104293,0.0,0.0
185878,7.0,1.0
346767,3.0,0.0
41738,3.0,0.0
272621,0.0,1.0
150531,2.0,0.0
152559,0.0,0.0
193561,4.0,0.0
163731,0.0,1.0
250684,3.0,0.0
38720,6.0,0.0
231991,2.0,1.0
361615,7.0,1.0
91848,2.0,1.0
210728,6.0,0.0
237171,3.0,0.0
38670,4.0,1.0
200708,0.0,0.0
121576,3.0,0.0
264570,3.0,2.0
311116,0.0,0.0
10137,0.0,1.0
39672,3.0,1.0
391153,4.0,1.0
383533,3.0,0.0
395586,3.0,1.0
170297,4.0,0.0
206873,6.0,0.0
182985,2.0,0.0
185101,5.0,0.0
318572,5.0,0.0
313110,4.0,0.0
133651,6.0,0.0
191912,2.0,1.0
133433,3.0,2.0
234629,0.0,0.0
309206,5.0,0.0
100440,4.0,1.0
323525,4.0,0.0
209092,4.0,0.0
174787,6.0,0.0
46703,2.0,1.0
128524,0.0,0.0
387705,6.0,0.0
289506,2.0,0.0
405743,3.0,0.0
32436,3.0,0.0
389409,7.0,0.0
423495,6.0,1.0
11284,3.0,1.0
262884,2.0,0.0
130567,2.0,1.0
39863,0.0,0.0
308123,4.0,0.0
141302,4.0,0.0
229873,2.0,1.0
159229,3.0,0.0
281597,2.0,0.0
1900,0.0,1.0
279461,0.0,0.0
186329,0.0,0.0
200806,0.0,0.0
144461,4.0,0.0
339003,0.0,0.0
303363,2.0,0.0
299837,2.0,0.0
89042,6.0,1.0
298290,0.0,0.0
239082,2.0,1.0
311708,2.0,1.0
173946,0.0,0.0
285722,6.0,1.0
342957,2.0,0.0
335282,0.0,0.0
246030,6.0,1.0
212789,2.0,0.0
273437,5.0,0.0
327995,4.0,1.0
46338,4.0,1.0
256056,0.0,1.0
77680,0.0,0.0
249831,4.0,1.0
32867,4.0,0.0
172515,0.0,0.0
316169,0.0,0.0
328826,2.0,0.0
240100,4.0,0.0
136295,6.0,0.0
302816,2.0,1.0
181308,0.0,1.0
72660,2.0,0.0
215376,2.0,1.0
360138,0.0,0.0
137976,0.0,0.0
229539,2.0,1.0
356980,2.0,1.0
243291,0.0,0.0
361816,0.0,0.0
234897,0.0,0.0
396663,2.0,0.0
78912,3.0,0.0
275813,3.0,1.0
12139,0.0,0.0
39372,6.0,1.0
202062,0.0,0.0
235016,2.0,1.0
346727,0.0,0.0
35671,3.0,1.0
186609,0.0,0.0
405802,5.0,0.0
302699,5.0,0.0
64327,5.0,0.0
205275,0.0,0.0
231315,2.0,1.0
192144,3.0,0.0
292448,0.0,1.0
279521,0.0,0.0
325583,0.0,0.0
5874,0.0,0.0
156427,3.0,0.0
281260,3.0,0.0
161634,0.0,0.0
204586,3.0,0.0
35898,2.0,1.0
101295,0.0,0.0
133386,3.0,0.0
338480,2.0,0.0
340525,2.0,0.0
205442,5.0,0.0
162006,0.0,0.0
313903,2.0,0.0
241367,3.0,0.0
241325,4.0,1.0
71737,0.0,0.0
141583,3.0,0.0
62942,2.0,0.0
133431,3.0,0.0
48273,5.0,0.0
353864,3.0,0.0
190715,0.0,0.0
309565,4.0,0.0
197308,2.0,0.0
254500,4.0,0.0
264704,8.0,1.0
149869,0.0,1.0
299710,2.0,1.0
11644,0.0,0.0
146913,6.0,0.0
290756,0.0,0.0
414910,3.0,0.0
239266,6.0,0.0
212252,3.0,0.0
235584,3.0,1.0
220636,0.0,0.0
312455,2.0,0.0
402483,0.0,0.0
155427,0.0,0.0
176067,2.0,1.0
197473,2.0,0.0
393273,2.0,0.0
283979,3.0,0.0
92557,0.0,1.0
119872,2.0,0.0
340660,6.0,1.0
264360,2.0,0.0
17520,2.0,0.0
302813,0.0,1.0
226862,2.0,1.0
312592,2.0,0.0
371610,0.0,0.0
67622,5.0,0.0
346740,3.0,0.0
335202,0.0,0.0
21025,5.0,0.0
170524,4.0,0.0
332916,2.0,0.0
212028,0.0,0.0
123377,0.0,0.0
191530,0.0,0.0
272065,2.0,0.0
410529,6.0,0.0
165144,2.0,0.0
401420,4.0,0.0
251828,0.0,1.0
67790,2.0,0.0
246379,0.0,0.0
368677,4.0,2.0
227489,3.0,1.0
134046,0.0,1.0
173576,3.0,0.0
399743,2.0,1.0
187905,2.0,0.0
21791,2.0,0.0
22641,0.0,1.0
250484,2.0,0.0
328760,2.0,0.0
242614,4.0,1.0
363981,3.0,1.0
186446,0.0,0.0
186274,3.0,1.0
271819,3.0,0.0
300650,0.0,0.0
359747,5.0,1.0
205859,3.0,0.0
369176,0.0,0.0
383491,3.0,1.0
343524,0.0,0.0
327378,2.0,0.0
233392,0.0,0.0
217984,0.0,1.0
33121,3.0,1.0
353962,6.0,0.0
218278,3.0,0.0
367819,2.0,0.0
398300,2.0,0.0
62761,3.0,0.0
285511,2.0,0.0
347959,0.0,1.0
239872,4.0,0.0
227380,3.0,0.0
190236,4.0,0.0
316150,3.0,0.0
308609,3.0,1.0
164834,8.0,0.0
76148,3.0,0.0
183223,3.0,1.0
364457,0.0,0.0
162383,3.0,0.0
19143,0.0,1.0
71853,2.0,1.0
401523,5.0,0.0
347060,3.0,0.0
94544,2.0,0.0
213352,0.0,0.0
395475,3.0,1.0
180553,0.0,1.0
34656,2.0,1.0
15764,3.0,0.0
415861,5.0,0.0
313989,4.0,0.0
323707,4.0,1.0
34966,2.0,0.0
355663,0.0,0.0
86848,5.0,0.0
14380,4.0,0.0
94445,0.0,0.0
39223,0.0,0.0
285919,3.0,0.0
8348,0.0,0.0
198685,0.0,1.0
42161,2.0,1.0
67034,3.0,0.0
117203,8.0,0.0
76404,2.0,0.0
30515,2.0,1.0
423563,0.0,1.0
327764,0.0,0.0
257792,2.0,1.0
347651,0.0,0.0
162803,4.0,0.0
209847,3.0,1.0
266968,3.0,0.0
231820,0.0,0.0
147632,6.0,0.0
234354,0.0,1.0
155803,0.0,0.0
244253,0.0,0.0
290947,2.0,1.0
393381,2.0,1.0
23851,0.0,0.0
243571,2.0,0.0
289573,0.0,1.0
198107,0.0,0.0
197181,0.0,1.0
12063,4.0,1.0
400621,3.0,0.0
214996,0.0,1.0
330166,0.0,0.0
42896,0.0,0.0
214836,0.0,0.0
375668,3.0,0.0
362200,2.0,0.0
246102,0.0,0.0
48902,2.0,1.0
159424,2.0,0.0
118970,2.0,0.0
237049,0.0,1.0
287236,3.0,0.0
180386,0.0,0.0
41094,3.0,0.0
326077,2.0,1.0
422731,3.0,0.0
135246,5.0,0.0
156830,2.0,0.0
212841,3.0,1.0
300455,6.0,0.0
313918,3.0,0.0
335230,3.0,1.0
353157,3.0,0.0
291019,0.0,0.0
281316,0.0,0.0
185218,0.0,0.0
406628,0.0,0.0
368137,2.0,1.0
255536,0.0,0.0
160470,0.0,0.0
183249,0.0,0.0
30318,3.0,1.0
106785,2.0,
57692,0.0,0.0
133367,5.0,1.0
193766,4.0,0.0
101027,5.0,1.0
277127,2.0,0.0
117392,0.0,0.0
46899,3.0,0.0
99414,0.0,1.0
197616,3.0,0.0
397843,2.0,0.0
330602,4.0,0.0
78078,3.0,0.0
223059,2.0,0.0
20095,3.0,1.0
285955,2.0,0.0
104707,3.0,0.0
384843,0.0,1.0
339222,4.0,2.0
237669,4.0,0.0
337706,7.0,1.0
6260,3.0,0.0
136464,0.0,0.0
301854,0.0,0.0
257844,0.0,0.0
88989,5.0,0.0
22154,3.0,0.0
238105,0.0,0.0
259328,3.0,1.0
62522,3.0,1.0
196024,4.0,1.0
84625,2.0,0.0
319179,6.0,0.0
295481,5.0,1.0
77958,3.0,0.0
172144,0.0,0.0
149323,8.0,0.0
133648,6.0,0.0
188584,0.0,0.0
102321,2.0,1.0
90729,2.0,0.0
163913,5.0,1.0
174211,5.0,0.0
396993,2.0,0.0
126079,4.0,0.0
211190,0.0,1.0
96941,3.0,1.0
256368,6.0,0.0
411805,0.0,0.0
184154,5.0,0.0
99680,2.0,0.0
237862,0.0,2.0
7207,4.0,0.0
283974,6.0,0.0
86209,6.0,1.0
104843,6.0,1.0
343556,4.0,0.0
11472,6.0,0.0
402206,0.0,0.0
46668,3.0,0.0
15317,0.0,0.0
224187,5.0,0.0
7081,5.0,0.0
372852,6.0,0.0
197955,3.0,1.0
113264,3.0,0.0
410782,0.0,0.0
416308,6.0,0.0
243161,0.0,0.0
163723,2.0,0.0
174321,2.0,0.0
44853,4.0,1.0
276469,4.0,0.0
90754,0.0,0.0
94223,2.0,1.0
252898,2.0,0.0
408073,2.0,0.0
288917,0.0,0.0
374787,3.0,1.0
310338,2.0,0.0
235816,0.0,0.0
336278,2.0,1.0
126495,0.0,0.0
243054,0.0,0.0
49322,3.0,1.0
349466,7.0,0.0
333808,2.0,0.0
27134,5.0,0.0
36338,0.0,0.0
242385,4.0,0.0
58579,3.0,1.0
72446,5.0,0.0
4187,2.0,0.0
130747,0.0,0.0
199647,0.0,0.0
262508,0.0,0.0
319125,4.0,1.0
107234,4.0,0.0
164167,0.0,1.0
110362,2.0,1.0
251161,5.0,0.0
356854,0.0,0.0
237971,2.0,0.0
379736,0.0,0.0
189864,0.0,1.0
280126,0.0,1.0
370162,0.0,1.0
180701,3.0,0.0
266501,4.0,0.0
238579,6.0,0.0
380616,4.0,0.0
328692,4.0,0.0
331213,2.0,0.0
321846,2.0,2.0
379350,3.0,0.0
54301,0.0,0.0
236331,2.0,0.0
72756,6.0,0.0
91842,0.0,0.0
205181,0.0,0.0
334402,2.0,0.0
145801,6.0,0.0
168540,,
326436,4.0,0.0
66171,0.0,1.0
282857,4.0,1.0
253642,3.0,0.0
327897,3.0,0.0
231515,7.0,0.0
373710,0.0,1.0
328437,0.0,0.0
348827,5.0,0.0
398324,0.0,0.0
102950,3.0,0.0
268756,2.0,0.0
235484,6.0,0.0
183522,3.0,1.0
163810,0.0,1.0
110592,0.0,0.0
374079,0.0,0.0
131652,0.0,0.0
422626,4.0,0.0
218270,0.0,0.0
250426,0.0,0.0
20142,0.0,0.0
396591,6.0,0.0
205392,3.0,0.0
205204,3.0,0.0
312430,0.0,0.0
367087,6.0,0.0
319431,3.0,0.0
403680,2.0,0.0
158108,2.0,0.0
405447,0.0,1.0
191780,0.0,0.0
49935,3.0,0.0
311981,0.0,0.0
243467,0.0,0.0
218276,0.0,0.0
345049,4.0,1.0
23462,6.0,0.0
213136,0.0,0.0
1334,7.0,0.0
390129,2.0,1.0
54795,2.0,1.0
64406,2.0,0.0
375571,3.0,1.0
139381,4.0,0.0
361790,4.0,0.0
25741,0.0,1.0
203031,3.0,1.0
70682,0.0,1.0
68296,3.0,0.0
303963,4.0,0.0
162832,2.0,1.0
298113,0.0,0.0
272972,8.0,0.0
374203,0.0,1.0
120760,2.0,0.0
273062,0.0,0.0
287378,0.0,1.0
277863,0.0,0.0
44660,4.0,0.0
261353,0.0,
130631,4.0,0.0
160381,0.0,0.0
259744,2.0,0.0
343171,2.0,1.0
414521,0.0,0.0
367046,4.0,0.0
38140,4.0,0.0
53985,3.0,1.0
161672,0.0,0.0
168127,0.0,0.0
415009,0.0,0.0
412550,2.0,1.0
135093,2.0,1.0
166036,0.0,1.0
296500,2.0,0.0
202854,0.0,0.0
72193,3.0,1.0
410522,3.0,0.0
63228,3.0,0.0
393289,5.0,1.0
2554,0.0,0.0
152851,2.0,1.0
422139,2.0,0.0
252243,4.0,0.0
243184,3.0,1.0
147751,2.0,0.0
212091,0.0,1.0
327163,3.0,1.0
162574,0.0,0.0
138228,2.0,1.0
216935,3.0,1.0
317036,0.0,0.0
107106,0.0,0.0
42443,3.0,0.0
72546,0.0,1.0
20111,4.0,0.0
133552,0.0,0.0
244312,3.0,0.0
70371,3.0,2.0
142014,2.0,0.0
352674,3.0,0.0
418908,3.0,0.0
52259,4.0,0.0
218522,0.0,0.0
418064,0.0,1.0
213627,0.0,0.0
323400,0.0,0.0
147156,3.0,1.0
337279,0.0,0.0
390150,2.0,0.0
206606,0.0,0.0
219515,4.0,1.0
159757,3.0,0.0
94126,2.0,0.0
316180,6.0,0.0
295461,3.0,0.0
325281,0.0,
368646,2.0,1.0
330760,2.0,0.0
116979,3.0,0.0
35622,0.0,0.0
411745,0.0,0.0
5336,3.0,0.0
126321,7.0,0.0
298271,0.0,0.0
342649,0.0,0.0
406083,0.0,0.0
392258,3.0,0.0
227122,0.0,1.0
265827,3.0,1.0
422253,2.0,0.0
31211,2.0,0.0
53125,0.0,0.0
64670,2.0,0.0
138604,3.0,1.0
49274,3.0,0.0
247447,3.0,0.0
200456,0.0,2.0
360119,0.0,1.0
63021,0.0,1.0
130148,2.0,0.0
100316,3.0,0.0
20809,3.0,1.0
220023,0.0,0.0
196629,3.0,0.0
239304,0.0,0.0
349963,2.0,1.0
342291,3.0,1.0
225585,3.0,1.0
202819,2.0,1.0
306168,4.0,1.0
267901,2.0,1.0
358068,0.0,0.0
416099,2.0,0.0
51773,3.0,0.0
107119,0.0,1.0
101932,6.0,0.0
32293,4.0,1.0
73200,5.0,0.0
160385,2.0,0.0
343340,0.0,1.0
363258,0.0,0.0
385651,0.0,0.0
317611,0.0,0.0
176492,3.0,1.0
82457,0.0,0.0
45479,0.0,0.0
137461,2.0,1.0
419079,2.0,0.0
342036,5.0,2.0
320723,3.0,0.0
213247,0.0,0.0
25488,3.0,0.0
369647,0.0,
174905,0.0,2.0
171577,0.0,1.0
244659,0.0,1.0
123137,5.0,0.0
170230,0.0,0.0
227101,6.0,1.0
28866,2.0,1.0
370752,0.0,0.0
281397,2.0,0.0
284230,0.0,1.0
170993,0.0,0.0
103297,0.0,0.0
224603,0.0,1.0
106282,0.0,0.0
64070,3.0,1.0
211216,0.0,0.0
22856,3.0,0.0
419543,5.0,0.0
274238,2.0,1.0
388406,5.0,1.0
286115,5.0,1.0
336701,0.0,1.0
75060,2.0,1.0
146899,4.0,1.0
396038,0.0,2.0
341038,6.0,1.0
242233,0.0,1.0
239623,5.0,0.0
415756,2.0,0.0
129782,3.0,0.0
400421,2.0,1.0
365645,2.0,1.0
174509,2.0,0.0
370735,0.0,1.0
232494,2.0,0.0
276611,3.0,1.0
175117,2.0,1.0
188267,2.0,1.0
309120,2.0,0.0
48170,3.0,0.0
21235,2.0,0.0
296489,3.0,0.0
167678,2.0,0.0
360968,0.0,0.0
18496,2.0,0.0
142994,0.0,0.0
207576,0.0,0.0
355490,3.0,0.0
307236,3.0,0.0
409026,0.0,1.0
33986,2.0,0.0
300510,0.0,0.0
273262,2.0,1.0
314037,6.0,0.0
73292,0.0,0.0
107102,2.0,0.0
301122,2.0,1.0
183031,3.0,0.0
221362,0.0,0.0
164140,3.0,1.0
318464,6.0,1.0
392554,6.0,0.0
137826,3.0,0.0
316009,0.0,0.0
85804,0.0,0.0
63596,3.0,0.0
95190,2.0,1.0
97979,2.0,0.0
67439,5.0,0.0
122586,4.0,0.0
52571,2.0,1.0
52074,0.0,0.0
395936,7.0,0.0
304267,2.0,1.0
371096,0.0,0.0
286851,0.0,0.0
226384,2.0,1.0
389002,0.0,0.0
356796,,
29401,4.0,1.0
183460,2.0,0.0
277383,0.0,1.0
46540,2.0,1.0
259917,2.0,0.0
334055,8.0,0.0
199964,6.0,0.0
198031,2.0,0.0
335273,0.0,1.0
73327,4.0,0.0
49875,5.0,0.0
348468,3.0,1.0
13983,0.0,0.0
49193,4.0,0.0
150250,0.0,0.0
199496,0.0,0.0
5597,4.0,0.0
41572,4.0,0.0
165861,0.0,0.0
286012,5.0,0.0
177246,2.0,1.0
262251,2.0,1.0
69415,5.0,0.0
201621,5.0,1.0
205941,3.0,0.0
286171,0.0,0.0
15001,4.0,1.0
380164,0.0,0.0
388539,4.0,0.0
125999,2.0,0.0
130779,0.0,0.0
318952,3.0,0.0
73762,0.0,0.0
294072,3.0,1.0
316118,3.0,0.0
259722,2.0,1.0
207982,2.0,0.0
296508,3.0,0.0
289908,0.0,0.0
138865,0.0,0.0
283700,2.0,1.0
166517,5.0,0.0
138640,3.0,0.0
298097,2.0,0.0
241245,2.0,0.0
232969,0.0,0.0
393,5.0,0.0
172572,5.0,1.0
37963,0.0,0.0
77466,6.0,0.0
134921,4.0,0.0
350734,2.0,0.0
93456,2.0,0.0
68995,2.0,0.0
41796,0.0,0.0
207830,3.0,0.0
388003,3.0,1.0
121473,2.0,0.0
389270,2.0,0.0
37342,2.0,0.0
111321,7.0,0.0
97054,2.0,0.0
11102,0.0,0.0
108337,0.0,1.0
302483,3.0,0.0
400968,3.0,0.0
235324,5.0,1.0
269656,4.0,0.0
250427,4.0,0.0
213191,3.0,0.0
357955,2.0,0.0
67709,0.0,
56750,6.0,1.0
214204,2.0,1.0
378084,2.0,0.0
199968,4.0,0.0
267091,3.0,0.0
115516,5.0,0.0
268144,0.0,1.0
212074,0.0,1.0
111110,5.0,0.0
420181,3.0,0.0
280096,2.0,0.0
362250,3.0,0.0
103222,0.0,0.0
249614,3.0,0.0
279996,0.0,0.0
321957,3.0,1.0
102259,3.0,1.0
96300,0.0,0.0
281054,2.0,0.0
186945,0.0,0.0
375062,2.0,0.0
232792,5.0,0.0
122813,4.0,0.0
161414,3.0,0.0
40731,6.0,0.0
261414,2.0,0.0
373762,3.0,0.0
31859,3.0,0.0
259142,5.0,0.0
203047,0.0,1.0
125381,2.0,0.0
115649,0.0,0.0
41143,3.0,0.0
228392,2.0,0.0
81181,4.0,0.0
5259,5.0,0.0
61909,0.0,0.0
258559,,
292103,0.0,0.0
243906,0.0,0.0
298561,4.0,1.0
103192,2.0,0.0
274305,2.0,0.0
226861,0.0,0.0
320004,0.0,0.0
364655,0.0,0.0
131175,0.0,1.0
410756,0.0,0.0
301892,0.0,1.0
267332,0.0,1.0
384824,3.0,0.0
15428,4.0,0.0
67027,0.0,0.0
109210,2.0,0.0
108168,2.0,0.0
408970,0.0,1.0
343221,3.0,2.0
266436,0.0,0.0
116200,3.0,1.0
18424,5.0,1.0
412269,2.0,0.0
214881,0.0,0.0
122963,0.0,0.0
366303,2.0,1.0
170824,3.0,0.0
180768,4.0,0.0
178069,0.0,0.0
27548,0.0,1.0
225256,0.0,1.0
67954,2.0,0.0
273313,5.0,0.0
381078,3.0,0.0
184392,2.0,0.0
56830,,
8473,2.0,0.0
122578,5.0,1.0
204635,2.0,0.0
69757,7.0,1.0
418951,3.0,1.0
106936,3.0,0.0
40890,3.0,1.0
198832,0.0,0.0
251085,0.0,0.0
375086,0.0,1.0
186690,6.0,1.0
73045,3.0,0.0
93490,2.0,0.0
290009,0.0,0.0
302369,2.0,0.0
65062,2.0,0.0
217038,0.0,0.0
162060,2.0,
346718,0.0,0.0
412361,3.0,0.0
367140,6.0,0.0
400592,0.0,0.0
274509,2.0,0.0
418203,6.0,0.0
319049,2.0,1.0
62772,2.0,1.0
177153,0.0,0.0
184738,0.0,1.0
262054,3.0,0.0
350461,3.0,0.0
380710,2.0,0.0
390649,3.0,0.0
294201,3.0,0.0
184145,2.0,0.0
107039,4.0,0.0
54942,0.0,0.0
69926,3.0,0.0
212021,0.0,1.0
67160,0.0,1.0
149715,2.0,1.0
239890,,
387241,3.0,0.0
341679,3.0,0.0
323179,0.0,1.0
275109,0.0,0.0
368717,0.0,0.0
129387,0.0,0.0
383542,4.0,0.0
107014,6.0,0.0
183478,2.0,0.0
154769,3.0,0.0
73230,2.0,0.0
17074,5.0,0.0
374988,3.0,1.0
301209,2.0,0.0
96558,3.0,0.0
193485,2.0,0.0
176149,0.0,0.0
285682,0.0,0.0
303532,0.0,0.0
221113,0.0,1.0
246386,3.0,1.0
405740,2.0,1.0
216705,2.0,1.0
35561,7.0,0.0
160403,4.0,1.0
412904,6.0,0.0
145102,0.0,1.0
405840,2.0,1.0
247886,4.0,0.0
267572,2.0,0.0
268326,5.0,1.0
99897,2.0,0.0
198971,0.0,0.0
85267,0.0,0.0
2437,0.0,0.0
91185,8.0,0.0
20190,4.0,0.0
208115,3.0,1.0
197468,3.0,0.0
247672,3.0,1.0
119569,0.0,0.0
286551,3.0,0.0
388750,6.0,0.0
247097,2.0,0.0
318319,3.0,0.0
397998,2.0,1.0
311210,0.0,0.0
342165,0.0,1.0
238823,2.0,0.0
281612,0.0,0.0
15858,2.0,0.0
112246,2.0,1.0
421446,2.0,1.0
152606,2.0,0.0
213138,3.0,0.0
332615,0.0,1.0
161901,0.0,0.0
327972,0.0,0.0
308499,3.0,0.0
96732,2.0,0.0
408807,3.0,0.0
38111,0.0,1.0
361688,2.0,0.0
101120,3.0,0.0
132293,3.0,1.0
333649,0.0,0.0
362094,4.0,1.0
268312,2.0,1.0
107226,3.0,0.0
161376,0.0,0.0
109554,5.0,0.0
182089,0.0,1.0
150889,4.0,0.0
412847,6.0,1.0
29481,0.0,0.0
406896,2.0,1.0
222495,2.0,1.0
314932,5.0,0.0
372293,3.0,1.0
72523,2.0,0.0
67354,0.0,0.0
76718,6.0,0.0
144072,0.0,0.0
31178,0.0,0.0
381484,0.0,0.0
288340,3.0,0.0
386123,0.0,1.0
163589,3.0,1.0
352251,4.0,0.0
43589,0.0,1.0
20072,3.0,1.0
359810,0.0,
196180,0.0,0.0
391083,7.0,1.0
379385,4.0,0.0
39523,0.0,0.0
162168,0.0,0.0
269042,2.0,0.0
49203,3.0,0.0
171126,2.0,0.0
414552,0.0,2.0
181627,3.0,1.0
10615,6.0,0.0
288061,3.0,0.0
52920,0.0,0.0
6084,2.0,1.0
26181,2.0,0.0
88124,2.0,2.0
69245,0.0,0.0
176248,2.0,0.0
24280,0.0,0.0
