,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var1(t)
776,0.13279678,0.30882356,0.13114753,0.7090912,1.0,0.00075194397,0.0,0.0,0.16197182
777,0.16197182,0.32352942,0.13114753,0.7090912,1.0,0.0015209778,0.0,0.0,0.12072434
778,0.12072434,0.32352942,0.18032786,0.7090912,0.33333334,0.0022900114,0.0,0.0,0.072434604
779,0.072434604,0.30882356,0.24590163,0.7090912,0.0,0.004580023,0.0,0.0,0.058350097
780,0.058350097,0.29411766,0.27868852,0.7090912,0.33333334,0.0076390677,0.0,0.0,0.03420523
781,0.03420523,0.2647059,0.3114754,0.69091034,0.33333334,0.019858157,0.0,0.0,0.014084507
782,0.014084507,0.25000003,0.32786885,0.65454674,0.33333334,0.032077245,0.0,0.0,0.017102616
783,0.017102616,0.23529413,0.32786885,0.636364,0.33333334,0.047355384,0.0,0.0,0.015090543
784,0.015090543,0.22058827,0.34426227,0.636364,0.33333334,0.062633514,0.0,0.0,0.023138832
785,0.023138832,0.2647059,0.34426227,0.636364,0.33333334,0.07943263,0.0,0.0,0.03420523
786,0.03420523,0.2794118,0.32786885,0.636364,0.33333334,0.09165172,0.0,0.0,0.09657948
787,0.09657948,0.2647059,0.32786885,0.636364,0.33333334,0.10005982,0.0,0.0,0.087525144
788,0.087525144,0.33823532,0.3114754,0.65454674,0.33333334,0.10692985,0.0,0.0,0.087525144
789,0.087525144,0.29411766,0.24590163,0.65454674,1.0,0.00075194397,0.0,0.0,0.09557344
790,0.09557344,0.29411766,0.22950819,0.6727276,0.33333334,0.0022900114,0.0,0.0,0.1056338
791,0.1056338,0.2794118,0.21311474,0.6727276,0.33333334,0.0076390677,0.0,0.0,0.11468813
792,0.11468813,0.2794118,0.1967213,0.6727276,1.0,0.0,0.0,0.0,0.10362173
793,0.10362173,0.2794118,0.1967213,0.6727276,0.33333334,0.0022900114,0.0,0.0,0.09959758
794,0.09959758,0.2794118,0.18032786,0.6727276,0.33333334,0.0076390677,0.0,0.0,0.10261569
795,0.10261569,0.2794118,0.16393442,0.6727276,1.0,0.00075194397,0.0,0.0,0.104627766
796,0.104627766,0.30882356,0.14754099,0.6727276,1.0,0.0015209778,0.0,0.0,0.07847082
797,0.07847082,0.30882356,0.14754099,0.6727276,0.33333334,0.0022900114,0.0,0.0,0.033199195
798,0.033199195,0.30882356,0.114754096,0.6727276,1.0,0.00075194397,0.0,0.0,0.029175049
799,0.029175049,0.32352942,0.114754096,0.6727276,0.6666667,0.00075194397,0.0,0.0,0.027162977
800,0.027162977,0.29411766,0.06557377,0.6727276,0.33333334,0.006101,0.0,0.0,0.027162977
801,0.027162977,0.33823532,0.14754099,0.6727276,0.33333334,0.012971033,0.0,0.0,0.026156941
802,0.026156941,0.30882356,0.22950819,0.6727276,0.33333334,0.019841067,0.0,0.0,0.033199195
803,0.033199195,0.29411766,0.26229507,0.6727276,0.33333334,0.025190122,0.0,0.0,0.029175049
804,0.029175049,0.29411766,0.27868852,0.6727276,0.0,0.006101,0.0,0.0,0.03118712
805,0.03118712,0.2647059,0.3114754,0.65454674,0.33333334,0.004580023,0.0,0.0,0.028169014
806,0.028169014,0.2647059,0.32786885,0.61818314,0.33333334,0.011450056,0.0,0.0,0.028169014
807,0.028169014,0.2647059,0.32786885,0.61818314,0.0,0.0022900114,0.0,0.0,0.06136821
808,0.06136821,0.25000003,0.32786885,0.6000004,0.0,0.0076390677,0.0,0.0,0.064386316
809,0.064386316,0.25000003,0.32786885,0.6000004,0.0,0.010698112,0.0,0.0,0.08048289
810,0.08048289,0.2647059,0.3114754,0.6000004,0.0,0.013757157,0.0,0.0,0.09154929
811,0.09154929,0.29411766,0.24590163,0.61818314,0.0,0.019106213,0.0,0.0,0.079476856
812,0.079476856,0.2647059,0.26229507,0.636364,0.0,0.02445527,0.0,0.0,0.04828974
813,0.04828974,0.2647059,0.26229507,0.636364,0.0,0.025976246,0.0,0.0,0.059356134
814,0.059356134,0.29411766,0.22950819,0.65454674,0.33333334,0.0022900114,0.0,0.0,0.08249497
815,0.08249497,0.2794118,0.26229507,0.65454674,1.0,0.00075194397,0.0,0.0,0.06338028
816,0.06338028,0.30882356,0.24590163,0.65454674,0.0,0.0022900114,0.0,0.0,0.04828974
817,0.04828974,0.30882356,0.24590163,0.65454674,0.0,0.0076390677,0.0,0.0,0.054325953
818,0.054325953,0.30882356,0.24590163,0.65454674,0.0,0.012988124,0.0,0.0,0.04225352
819,0.04225352,0.30882356,0.24590163,0.6727276,1.0,0.00075194397,0.0,0.0,0.0472837
820,0.0472837,0.30882356,0.22950819,0.6727276,0.0,0.0022900114,0.0,0.0,0.087525144
821,0.087525144,0.36764708,0.22950819,0.6727276,0.6666667,0.0022900114,0.0,0.0,0.1056338
822,0.1056338,0.39705884,0.21311474,0.6727276,0.0,0.00075194397,0.0,0.0,0.090543255
823,0.090543255,0.39705884,0.1967213,0.69091034,1.0,0.00075194397,0.0,0.0,0.101609655
824,0.101609655,0.41176474,0.1967213,0.7090912,1.0,0.0022729216,0.0,0.0,0.12676056
825,0.12676056,0.30882356,0.21311474,0.7090912,0.0,0.004580023,0.0,0.0,0.11468813
826,0.11468813,0.32352942,0.22950819,0.72727394,0.0,0.0076390677,0.0,0.0,0.10362173
827,0.10362173,0.38235295,0.24590163,0.72727394,1.0,0.0022900114,0.0,0.0,0.11468813
828,0.11468813,0.39705884,0.26229507,0.72727394,0.6666667,0.0022900114,0.0,0.0,0.10060362
829,0.10060362,0.38235295,0.27868852,0.72727394,0.6666667,0.0053490563,0.0,0.0,0.072434604
830,0.072434604,0.39705884,0.29508194,0.7090912,0.6666667,0.010698112,0.0,0.0,0.06841046
831,0.06841046,0.38235295,0.29508194,0.69091034,1.0,0.0022900114,0.0,0.0,0.072434604
832,0.072434604,0.39705884,0.29508194,0.69091034,0.6666667,0.0022900114,0.0,0.0,0.07142857
833,0.07142857,0.41176474,0.29508194,0.69091034,0.6666667,0.0053490563,0.0,0.0,0.08048289
834,0.08048289,0.41176474,0.27868852,0.7090912,0.6666667,0.0084081,0.0,0.0,0.07042253
835,0.07042253,0.41176474,0.24590163,0.7090912,0.6666667,0.009929079,0.0,0.0,0.06338028
836,0.06338028,0.39705884,0.24590163,0.72727394,0.6666667,0.012988124,0.0,0.0,0.06740443
837,0.06740443,0.39705884,0.22950819,0.72727394,0.6666667,0.0145091005,0.0,0.0,0.06237424
838,0.06237424,0.41176474,0.22950819,0.7454548,0.6666667,0.016030079,0.0,0.0,0.06941649
839,0.06941649,0.41176474,0.21311474,0.76363754,0.6666667,0.019089123,0.0,0.0,0.058350097
840,0.058350097,0.4264706,0.21311474,0.76363754,0.6666667,0.022148168,0.0,0.0,0.051307846
841,0.051307846,0.4264706,0.1967213,0.76363754,0.6666667,0.025207214,0.0,0.0,0.051307846
842,0.051307846,0.4264706,0.18032786,0.76363754,0.6666667,0.028266259,0.0,0.0,0.054325953
843,0.054325953,0.4264706,0.18032786,0.76363754,0.6666667,0.031325303,0.0,0.0,0.045271628
844,0.045271628,0.4264706,0.18032786,0.76363754,0.6666667,0.034384347,0.0,0.0,0.0472837
845,0.0472837,0.4264706,0.1967213,0.7454548,0.6666667,0.039733406,0.0,0.0,0.08551308
846,0.08551308,0.4264706,0.1967213,0.7454548,0.6666667,0.04279245,0.0,0.0,0.07847082
847,0.07847082,0.41176474,0.1967213,0.7454548,0.6666667,0.045851495,0.0,0.0,0.06841046
848,0.06841046,0.41176474,0.1967213,0.7454548,0.6666667,0.04891054,0.0,0.0,0.064386316
849,0.064386316,0.39705884,0.1967213,0.76363754,1.0,0.00075194397,0.0,0.0,0.06539235
850,0.06539235,0.41176474,0.21311474,0.76363754,0.6666667,0.0022900114,0.037037037,0.0,0.08048289
851,0.08048289,0.4264706,0.22950819,0.7454548,0.6666667,0.0076390677,0.0,0.0,0.07444668
852,0.07444668,0.4264706,0.24590163,0.7454548,0.6666667,0.012988124,0.0,0.0,0.093561366
853,0.093561366,0.4264706,0.26229507,0.72727394,0.6666667,0.01833718,0.0,0.0,0.07746479
854,0.07746479,0.4264706,0.26229507,0.7090912,0.6666667,0.025207214,0.0,0.0,0.06740443
855,0.06740443,0.41176474,0.27868852,0.69091034,0.6666667,0.032077245,0.0,0.0,0.08450704
856,0.08450704,0.41176474,0.27868852,0.69091034,0.6666667,0.037426304,0.0,0.0,0.07746479
857,0.07746479,0.41176474,0.27868852,0.6727276,0.6666667,0.04277536,0.0,0.0,0.083501
858,0.083501,0.41176474,0.27868852,0.65454674,0.6666667,0.049645394,0.0,0.0,0.08249497
859,0.08249497,0.44117647,0.26229507,0.6727276,0.6666667,0.05651543,0.0,0.0,0.10060362
860,0.10060362,0.45588237,0.26229507,0.69091034,0.6666667,0.059574474,0.037037037,0.0,0.19014084
861,0.19014084,0.48529413,0.24590163,0.69091034,0.6666667,0.062633514,0.074074075,0.0,0.09959758
862,0.09959758,0.5,0.22950819,0.6727276,0.6666667,0.06569256,0.11111111,0.0,0.07142857
863,0.07142857,0.5,0.22950819,0.6727276,0.6666667,0.07104162,0.14814815,0.0,0.043259557
864,0.043259557,0.5,0.22950819,0.65454674,0.6666667,0.076390676,0.1851852,0.0,0.064386316
865,0.064386316,0.5,0.22950819,0.65454674,0.6666667,0.07944972,0.22222222,0.0,0.06841046
866,0.06841046,0.48529413,0.22950819,0.636364,0.6666667,0.082508765,0.25925925,0.0,0.06941649
867,0.06941649,0.48529413,0.22950819,0.61818314,1.0,0.00075194397,0.2962963,0.0,0.06539235
868,0.06539235,0.48529413,0.22950819,0.61818314,1.0,0.0022729216,0.33333334,0.0,0.07142857
869,0.07142857,0.48529413,0.21311474,0.6000004,0.33333334,0.00075194397,0.3703704,0.0,0.07746479
870,0.07746479,0.48529413,0.21311474,0.6000004,1.0,0.00075194397,0.0,0.0,0.08148893
871,0.08148893,0.48529413,0.21311474,0.6000004,0.33333334,0.00075194397,0.0,0.0,0.08853118
872,0.08853118,0.48529413,0.21311474,0.5818176,0.33333334,0.0022729216,0.0,0.0,0.090543255
873,0.090543255,0.5,0.22950819,0.6000004,0.0,0.0022900114,0.0,0.0,0.09255533
874,0.09255533,0.5,0.22950819,0.6000004,0.33333334,0.0022900114,0.037037037,0.0,0.08853118
875,0.08853118,0.5,0.24590163,0.5818176,0.33333334,0.0053490563,0.0,0.0,0.08048289
876,0.08048289,0.5,0.24590163,0.5818176,1.0,0.00075194397,0.0,0.0,0.10060362
877,0.10060362,0.5,0.26229507,0.5818176,1.0,0.0022729216,0.0,0.0,0.1056338
878,0.1056338,0.48529413,0.26229507,0.5636368,1.0,0.0037938994,0.0,0.0,0.11871227
879,0.11871227,0.48529413,0.26229507,0.545454,1.0,0.005314877,0.0,0.0,0.12575452
880,0.12575452,0.5,0.27868852,0.5272732,0.6666667,0.0022900114,0.0,0.0,0.1418511
881,0.1418511,0.5,0.27868852,0.5272732,0.6666667,0.0053490563,0.0,0.0,0.1529175
882,0.1529175,0.5,0.26229507,0.5272732,0.6666667,0.0084081,0.0,0.0,0.16498993
883,0.16498993,0.48529413,0.24590163,0.5272732,1.0,0.00075194397,0.0,0.0,0.14788732
884,0.14788732,0.48529413,0.22950819,0.545454,0.6666667,0.00075194397,0.0,0.0,0.16297786
885,0.16297786,0.48529413,0.22950819,0.545454,0.6666667,0.0022729216,0.0,0.0,0.15794767
886,0.15794767,0.5,0.24590163,0.5636368,0.6666667,0.0037938994,0.0,0.0,0.15694164
887,0.15694164,0.5147059,0.26229507,0.5636368,1.0,0.00075194397,0.0,0.0,0.16096579
888,0.16096579,0.48529413,0.22950819,0.5272732,0.0,0.0022900114,0.0,0.0,0.17907444
889,0.17907444,0.5,0.24590163,0.545454,1.0,0.00075194397,0.0,0.0,0.18812877
890,0.18812877,0.5,0.22950819,0.5272732,1.0,0.0015209778,0.0,0.0,0.18209255
891,0.18209255,0.48529413,0.21311474,0.5272732,0.6666667,0.00075194397,0.0,0.0,0.1861167
892,0.1861167,0.47058827,0.21311474,0.5272732,0.0,0.00075194397,0.0,0.0,0.19818912
893,0.19818912,0.5,0.22950819,0.5090904,1.0,0.00075194397,0.0,0.0,0.18108651
894,0.18108651,0.5,0.24590163,0.5090904,0.0,0.0022900114,0.0,0.0,0.17303823
895,0.17303823,0.5,0.24590163,0.5090904,0.33333334,0.0022900114,0.0,0.0,0.167002
896,0.167002,0.5,0.24590163,0.5272732,0.33333334,0.0076390677,0.0,0.0,0.13682093
897,0.13682093,0.5,0.24590163,0.5090904,0.33333334,0.012988124,0.0,0.0,0.13380282
898,0.13380282,0.5147059,0.26229507,0.5272732,0.33333334,0.019858157,0.0,0.0,0.14084506
899,0.14084506,0.5147059,0.27868852,0.5272732,0.33333334,0.025207214,0.0,0.0,0.15995975
900,0.15995975,0.5147059,0.29508194,0.5090904,1.0,0.00075194397,0.0,0.0,0.17002012
901,0.17002012,0.5147059,0.3114754,0.5090904,1.0,0.0038109892,0.0,0.0,0.17102616
902,0.17102616,0.5147059,0.34426227,0.47272682,0.33333334,0.0022900114,0.0,0.0,0.18511066
903,0.18511066,0.5147059,0.37704915,0.47272682,1.0,0.00075194397,0.0,0.0,0.1639839
904,0.1639839,0.5147059,0.3934426,0.47272682,0.6666667,0.0022900114,0.0,0.0,0.14084506
905,0.14084506,0.5294118,0.37704915,0.47272682,0.6666667,0.0076390677,0.0,0.0,0.14486921
906,0.14486921,0.5294118,0.36065573,0.47272682,0.6666667,0.010698112,0.0,0.0,0.167002
907,0.167002,0.5147059,0.32786885,0.5090904,1.0,0.00075194397,0.0,0.0,0.19718309
908,0.19718309,0.5294118,0.3114754,0.5272732,0.6666667,0.00075194397,0.0,0.0,0.22837022
909,0.22837022,0.5294118,0.29508194,0.5272732,1.0,0.00075194397,0.0,0.0,0.2112676
910,0.2112676,0.5147059,0.27868852,0.5272732,1.0,0.0022729216,0.0,0.0,0.23440643
911,0.23440643,0.5294118,0.27868852,0.545454,1.0,0.0030419554,0.0,0.0,0.25955734
912,0.25955734,0.5294118,0.26229507,0.545454,1.0,0.004562933,0.0,0.0,0.24849093
913,0.24849093,0.5147059,0.26229507,0.545454,0.33333334,0.0022900114,0.0,0.0,0.23138832
914,0.23138832,0.5147059,0.26229507,0.5636368,0.6666667,0.00075194397,0.0,0.0,0.2746479
915,0.2746479,0.5,0.24590163,0.5636368,1.0,0.00075194397,0.0,0.0,0.25452715
916,0.25452715,0.5147059,0.26229507,0.5636368,0.33333334,0.00075194397,0.0,0.0,0.2555332
917,0.2555332,0.5,0.22950819,0.5636368,0.33333334,0.0038109892,0.0,0.0,0.24245472
918,0.24245472,0.5,0.22950819,0.5636368,0.33333334,0.009160045,0.0,0.0,0.23038228
919,0.23038228,0.5147059,0.24590163,0.5818176,1.0,0.00075194397,0.0,0.0,0.2002012
920,0.2002012,0.5147059,0.24590163,0.5818176,1.0,0.0015209778,0.0,0.0,0.19416498
921,0.19416498,0.5294118,0.26229507,0.6000004,1.0,0.0030419554,0.0,0.0,0.2082495
922,0.2082495,0.45588237,0.32786885,0.61818314,0.33333334,0.006101,0.0,0.0,0.17706236
923,0.17706236,0.36764708,0.34426227,0.61818314,0.33333334,0.012971033,0.0,0.0,0.09154929
924,0.09154929,0.33823532,0.36065573,0.61818314,0.0,0.004580023,0.0,0.0,0.058350097
925,0.058350097,0.32352942,0.37704915,0.61818314,0.0,0.0076390677,0.0,0.0,0.03923541
926,0.03923541,0.35294122,0.37704915,0.6000004,1.0,0.00075194397,0.0,0.0,0.05030181
927,0.05030181,0.38235295,0.3934426,0.5818176,1.0,0.0022729216,0.0,0.0,0.051307846
928,0.051307846,0.39705884,0.37704915,0.5818176,0.6666667,0.0022900114,0.0,0.0,0.049295772
929,0.049295772,0.41176474,0.37704915,0.5818176,1.0,0.00075194397,0.0,0.0,0.054325953
930,0.054325953,0.4264706,0.36065573,0.6000004,0.6666667,0.0022900114,0.0,0.0,0.15392354
931,0.15392354,0.44117647,0.34426227,0.6000004,0.6666667,0.0053490563,0.0,0.0,0.18209255
932,0.18209255,0.48529413,0.34426227,0.61818314,0.6666667,0.010698112,0.0,0.0,0.18209255
933,0.18209255,0.5,0.3114754,0.61818314,1.0,0.00075194397,0.0,0.0,0.18309858
934,0.18309858,0.47058827,0.29508194,0.636364,0.0,0.004580023,0.0,0.0,0.15694164
935,0.15694164,0.36764708,0.32786885,0.636364,0.0,0.012988124,0.0,0.0,0.027162977
936,0.027162977,0.32352942,0.32786885,0.65454674,0.0,0.019858157,0.0,0.0,0.016096579
937,0.016096579,0.29411766,0.3114754,0.6727276,0.0,0.02672819,0.0,0.0,0.022132795
938,0.022132795,0.30882356,0.3114754,0.6727276,0.0,0.035136294,0.0,0.0,0.02112676
939,0.02112676,0.2794118,0.29508194,0.6727276,0.0,0.04200633,0.0,0.0,0.0060362173
940,0.0060362173,0.2794118,0.29508194,0.69091034,0.0,0.050414428,0.0,0.0,0.008048289
941,0.008048289,0.2647059,0.27868852,0.69091034,0.0,0.058822528,0.0,0.0,0.008048289
942,0.008048289,0.2647059,0.27868852,0.7090912,0.0,0.067230634,0.0,0.0,0.008048289
943,0.008048289,0.2647059,0.26229507,0.7090912,0.0,0.0771597,0.0,0.0,0.010060362
944,0.010060362,0.2647059,0.26229507,0.72727394,0.0,0.087088786,0.0,0.0,0.0090543255
945,0.0090543255,0.25000003,0.24590163,0.7454548,0.0,0.09930788,0.0,0.0,0.020120723
946,0.020120723,0.25000003,0.24590163,0.76363754,0.0,0.111526966,0.0,0.0,0.014084507
947,0.014084507,0.2647059,0.26229507,0.76363754,0.0,0.12145604,0.0,0.0,0.016096579
948,0.016096579,0.23529413,0.27868852,0.7454548,0.0,0.13138513,0.0,0.0,0.014084507
949,0.014084507,0.23529413,0.29508194,0.7454548,0.0,0.14131421,0.0,0.0,0.010060362
950,0.010060362,0.20588237,0.3114754,0.72727394,0.33333334,0.009160045,0.0,0.0,0.0070422534
951,0.0070422534,0.20588237,0.3114754,0.7090912,0.0,0.009160045,0.0,0.0,0.008048289
952,0.008048289,0.2647059,0.3114754,0.7090912,0.0,0.019089123,0.0,0.0,0.012072435
953,0.012072435,0.2647059,0.3114754,0.7090912,0.0,0.029018203,0.0,0.0,0.015090543
954,0.015090543,0.25000003,0.29508194,0.7090912,0.0,0.04123729,0.0,0.0,0.008048289
955,0.008048289,0.25000003,0.29508194,0.72727394,0.0,0.05345638,0.0,0.0,0.011066398
956,0.011066398,0.2647059,0.29508194,0.7454548,0.0,0.065675475,0.0,0.0,0.018108651
957,0.018108651,0.2647059,0.27868852,0.7454548,0.0,0.07560455,0.0,0.0,0.016096579
958,0.016096579,0.2794118,0.27868852,0.76363754,0.0,0.085533634,0.0,0.0,0.011066398
959,0.011066398,0.2647059,0.27868852,0.7818184,0.0,0.09546271,0.0,0.0,0.010060362
960,0.010060362,0.2794118,0.26229507,0.80000114,0.0,0.10387081,0.0,0.0,0.011066398
961,0.011066398,0.2647059,0.26229507,0.80000114,0.0,0.11379989,0.0,0.0,0.010060362
962,0.010060362,0.2647059,0.26229507,0.80000114,0.0,0.12372897,0.0,0.0,0.010060362
963,0.010060362,0.2647059,0.26229507,0.80000114,0.0,0.13213706,0.0,0.0,0.012072435
964,0.012072435,0.2647059,0.24590163,0.80000114,0.0,0.14054517,0.0,0.0,0.012072435
965,0.012072435,0.25000003,0.24590163,0.7818184,0.0,0.15276426,0.0,0.0,0.010060362
966,0.010060362,0.25000003,0.22950819,0.7818184,0.0,0.16269334,0.0,0.0,0.010060362
967,0.010060362,0.25000003,0.22950819,0.80000114,0.33333334,0.009160045,0.0,0.0,0.0090543255
968,0.0090543255,0.2647059,0.21311474,0.818182,0.33333334,0.016030079,0.0,0.0,0.0090543255
969,0.0090543255,0.2647059,0.22950819,0.83636475,0.33333334,0.02443818,0.0,0.0,0.011066398
970,0.011066398,0.2647059,0.24590163,0.83636475,0.33333334,0.03284628,0.0,0.0,0.012072435
971,0.012072435,0.2647059,0.24590163,0.83636475,0.33333334,0.04277536,0.0,0.0,0.012072435
972,0.012072435,0.2647059,0.26229507,0.83636475,0.0,0.009160045,0.0,0.0,0.012072435
973,0.012072435,0.2647059,0.26229507,0.818182,0.0,0.019089123,0.0,0.0,0.02112676
974,0.02112676,0.23529413,0.27868852,0.818182,0.33333334,0.0076390677,0.0,0.0,0.018108651
975,0.018108651,0.25000003,0.27868852,0.80000114,0.0,0.006101,0.0,0.0,0.013078471
976,0.013078471,0.25000003,0.27868852,0.80000114,0.0,0.011450056,0.0,0.0,0.018108651
977,0.018108651,0.25000003,0.27868852,0.80000114,0.33333334,0.006101,0.0,0.0,0.017102616
978,0.017102616,0.25000003,0.27868852,0.80000114,0.0,0.0076390677,0.0,0.0,0.019114688
979,0.019114688,0.2647059,0.26229507,0.80000114,0.0,0.012988124,0.0,0.0,0.022132795
980,0.022132795,0.2794118,0.26229507,0.818182,0.0,0.01833718,0.0,0.0,0.020120723
981,0.020120723,0.2794118,0.22950819,0.818182,0.33333334,0.004580023,0.0,0.0,0.02414487
982,0.02414487,0.2794118,0.22950819,0.818182,0.33333334,0.012988124,0.0,0.0,0.019114688
983,0.019114688,0.29411766,0.22950819,0.83636475,0.33333334,0.01833718,0.0,0.0,0.013078471
984,0.013078471,0.2794118,0.22950819,0.8545456,0.0,0.006101,0.0,0.0,0.017102616
985,0.017102616,0.2647059,0.22950819,0.8545456,0.0,0.016030079,0.0,0.0,0.022132795
986,0.022132795,0.2647059,0.21311474,0.8545456,0.0,0.02443818,0.0,0.0,0.016096579
987,0.016096579,0.2647059,0.21311474,0.8545456,0.0,0.031308215,0.0,0.0,0.016096579
988,0.016096579,0.2647059,0.1967213,0.83636475,0.0,0.03817825,0.0,0.0,0.011066398
989,0.011066398,0.25000003,0.18032786,0.83636475,0.33333334,0.004580023,0.0,0.0,0.010060362
990,0.010060362,0.2647059,0.18032786,0.83636475,0.33333334,0.011450056,0.0,0.0,0.0090543255
991,0.0090543255,0.2647059,0.16393442,0.8545456,0.33333334,0.01832009,0.0,0.0,0.011066398
992,0.011066398,0.25000003,0.16393442,0.8545456,0.33333334,0.023669146,0.0,0.0,0.014084507
993,0.014084507,0.2794118,0.16393442,0.8545456,0.33333334,0.029018203,0.0,0.0,0.02112676
994,0.02112676,0.2647059,0.21311474,0.8545456,0.0,0.006101,0.0,0.0,0.026156941
995,0.026156941,0.2647059,0.22950819,0.83636475,0.0,0.011450056,0.0,0.0,0.02112676
996,0.02112676,0.2647059,0.24590163,0.818182,0.33333334,0.004580023,0.0,0.0,0.019114688
997,0.019114688,0.25000003,0.26229507,0.80000114,1.0,0.004580023,0.0,0.0,0.013078471
998,0.013078471,0.25000003,0.27868852,0.7818184,0.33333334,0.004580023,0.0,0.0,0.013078471
999,0.013078471,0.25000003,0.29508194,0.76363754,0.33333334,0.009929079,0.0,0.0,0.013078471
1000,0.013078471,0.25000003,0.29508194,0.7454548,1.0,0.0022900114,0.0,0.0,0.013078471
1001,0.013078471,0.25000003,0.29508194,0.7454548,0.0,0.0022900114,0.0,0.0,0.011066398
1002,0.011066398,0.25000003,0.29508194,0.72727394,0.0,0.0053490563,0.0,0.0,0.019114688
1003,0.019114688,0.2647059,0.26229507,0.72727394,0.0,0.0084081,0.0,0.0,0.022132795
1004,0.022132795,0.2794118,0.24590163,0.7454548,0.6666667,0.00075194397,0.0,0.0,0.05030181
1005,0.05030181,0.30882356,0.22950819,0.7454548,1.0,0.00075194397,0.0,0.0,0.058350097
1006,0.058350097,0.32352942,0.21311474,0.7454548,1.0,0.0015209778,0.0,0.0,0.06036217
1007,0.06036217,0.35294122,0.18032786,0.7454548,1.0,0.0022900114,0.0,0.0,0.06941649
1008,0.06941649,0.32352942,0.18032786,0.7454548,0.0,0.00075194397,0.0,0.0,0.108651906
1009,0.108651906,0.32352942,0.18032786,0.72727394,0.33333334,0.004580023,0.0,0.0,0.051307846
1010,0.051307846,0.32352942,0.13114753,0.72727394,0.33333334,0.009929079,0.0,0.0,0.054325953
1011,0.054325953,0.30882356,0.18032786,0.72727394,0.33333334,0.012988124,0.0,0.0,0.038229376
1012,0.038229376,0.30882356,0.13114753,0.7090912,0.33333334,0.01833718,0.0,0.0,0.027162977
1013,0.027162977,0.30882356,0.14754099,0.7090912,0.33333334,0.023686236,0.0,0.0,0.023138832
1014,0.023138832,0.30882356,0.13114753,0.7090912,0.33333334,0.026745282,0.0,0.0,0.027162977
1015,0.027162977,0.30882356,0.13114753,0.7090912,0.33333334,0.032094337,0.0,0.0,0.028169014
1016,0.028169014,0.30882356,0.13114753,0.7090912,0.33333334,0.03515338,0.0,0.0,0.02414487
1017,0.02414487,0.33823532,0.14754099,0.72727394,0.33333334,0.040502436,0.0,0.0,0.026156941
1018,0.026156941,0.33823532,0.1967213,0.72727394,1.0,0.00075194397,0.0,0.0,0.023138832
1019,0.023138832,0.32352942,0.22950819,0.72727394,1.0,0.0022729216,0.0,0.0,0.03722334
1020,0.03722334,0.32352942,0.26229507,0.7090912,0.6666667,0.0022900114,0.0,0.0,0.046277665
1021,0.046277665,0.30882356,0.3114754,0.69091034,1.0,0.00075194397,0.0,0.0,0.049295772
1022,0.049295772,0.29411766,0.32786885,0.6727276,0.6666667,0.0022900114,0.0,0.0,0.053319916
1023,0.053319916,0.29411766,0.36065573,0.65454674,1.0,0.0022900114,0.0,0.0,0.057344064
1024,0.057344064,0.29411766,0.36065573,0.636364,0.6666667,0.004580023,0.0,0.0,0.051307846
1025,0.051307846,0.29411766,0.36065573,0.636364,0.6666667,0.011450056,0.0,0.0,0.064386316
1026,0.064386316,0.29411766,0.34426227,0.636364,0.6666667,0.01832009,0.0,0.0,0.10060362
1027,0.10060362,0.32352942,0.3114754,0.636364,0.6666667,0.025190122,0.0,0.0,0.11368209
1028,0.11368209,0.36764708,0.29508194,0.65454674,0.6666667,0.030539181,0.0,0.0,0.13682093
1029,0.13682093,0.36764708,0.3114754,0.65454674,0.6666667,0.037409212,0.0,0.0,0.2142857
1030,0.2142857,0.36764708,0.24590163,0.65454674,1.0,0.00075194397,0.0,0.0,0.26056337
1031,0.26056337,0.39705884,0.22950819,0.6727276,1.0,0.0022729216,0.0,0.0,0.26861167
1032,0.26861167,0.39705884,0.21311474,0.6727276,1.0,0.0037938994,0.0,0.0,0.3531187
1033,0.3531187,0.39705884,0.1967213,0.6727276,0.0,0.00075194397,0.0,0.0,0.9859155
1034,0.9859155,0.38235295,0.1967213,0.69091034,1.0,0.00075194397,0.0,0.0,0.0
1035,0.0,0.38235295,0.22950819,0.69091034,0.33333334,0.004580023,0.0,0.0,0.60261565
1036,0.60261565,0.38235295,0.21311474,0.7090912,0.33333334,0.009929079,0.0,0.0,0.03923541
1037,0.03923541,0.38235295,0.22950819,0.7090912,0.33333334,0.016799113,0.0,0.0,0.0070422534
1038,0.0070422534,0.33823532,0.26229507,0.7090912,0.33333334,0.025207214,0.0,0.0,0.008048289
1039,0.008048289,0.33823532,0.26229507,0.72727394,0.0,0.006101,0.0,0.0,0.0070422534
1040,0.0070422534,0.32352942,0.24590163,0.7454548,0.33333334,0.006101,0.0,0.0,0.0070422534
1041,0.0070422534,0.29411766,0.26229507,0.76363754,0.33333334,0.0145091005,0.0,0.0,0.0070422534
1042,0.0070422534,0.2794118,0.26229507,0.7818184,0.33333334,0.02443818,0.0,0.0,0.016096579
1043,0.016096579,0.2647059,0.26229507,0.80000114,0.33333334,0.03436726,0.0,0.0,0.019114688
1044,0.019114688,0.2647059,0.26229507,0.80000114,0.0,0.009160045,0.0,0.0,0.015090543
1045,0.015090543,0.25000003,0.27868852,0.80000114,0.33333334,0.0076390677,0.0,0.0,0.02112676
